frame_idx,time,node_idx,node_x,node_y,node_z,radial_dist,overlap,normal_force,normal_velocity,tangential_speed,friction_force,cyl_center_x,cyl_center_y,cyl_center_z,cyl_axis_x,cyl_axis_y,cyl_axis_z,cyl_radius
2,0.0666660926548965,47,0.05580912742738072,0.0,-0.020340584049011876,0.009659415950988123,0.00034058404901187757,0.6811680980237551,-0.3378492085785499,0.19628325459920165,0.40870085881425305,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
2,0.0666660926548965,48,0.057012797644904877,0.0,-0.020024722894677122,0.009975277105322877,2.4722894677123644e-05,0.04944578935424729,-0.33360277473846134,0.1569774231329106,0.029667473612548373,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,39,0.04110258384148518,0.0,-0.02109230497583625,0.008907695024163748,0.0010923049758362526,2.1846099516725053,-0.11508696493543713,0.23692482130066903,1.3107659710035031,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,40,0.04148687507263456,0.0,-0.02227770321898428,0.007722296781015717,0.002277703218984283,4.555406437968566,-0.10690621694542858,0.27432415241778685,2.7332438627811393,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,41,0.0418699952123928,0.0,-0.023463928122157522,0.006536071877842477,0.0034639281221575235,6.927856244315047,-0.1172602402737085,0.3053018014787943,4.156713746589028,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,42,0.042253446712502835,0.0,-0.024649699868388053,0.005350300131611946,0.004649699868388054,9.299399736776108,-0.14225189296253862,0.3311397270328189,5.5796398420656645,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,43,0.04263914949834114,0.0,-0.025834953714890283,0.004165046285109716,0.0058349537148902845,11.669907429780569,-0.13077671087898463,0.3693124768136914,7.001944457868341,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,44,0.04302873276141448,0.0,-0.02701877193054141,0.0029812280694585906,0.00701877193054141,14.037543861082819,-0.16110125562871952,0.3928442219451446,8.42252631664969,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,45,0.04342402332122671,0.0,-0.02820081511833349,0.0017991848816665094,0.00820081511833349,16.401630236666982,-0.15705626859132643,0.428177113851952,9.84097814200019,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,46,0.043826651013806166,0.0,-0.029380196968016706,0.0006198030319832931,0.009380196968016707,18.760393936033413,-0.17432450029627972,0.4550031906773129,11.256236361620047,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,47,0.0442435571570602,0.0,-0.030556522566020775,0.0005565225660207757,0.009443477433979225,18.886954867958448,0.18417277461018572,0.488492183935644,11.332172920775069,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,48,0.04537336076540772,0.0,-0.03003360551423052,3.36055142305218e-05,0.009966394485769478,19.932788971538958,0.17462125135630138,0.48636531798026533,11.959673382923375,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,49,0.046495052671598015,0.0,-0.029493341126053615,0.0005066588739463841,0.009493341126053616,18.986682252107233,-0.16599218231412755,0.48816901585044703,11.39200935126434,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,50,0.04760896480143749,0.0,-0.028937250353060814,0.0010627496469391845,0.008937250353060816,17.87450070612163,-0.16660450079742925,0.5091020938183393,10.724700423672978,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,51,0.048715718263466955,0.0,-0.02836678399719875,0.0016332160028012487,0.008366783997198752,16.733567994397504,-0.14577949989490868,0.4878177469724973,10.040140796638502,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,52,0.0498157182339314,0.0,-0.027783542256691142,0.002216457743308857,0.007783542256691143,15.567084513382287,-0.14544979815665915,0.5078081187071517,9.340250708029371,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,53,0.05090974727278954,0.0,-0.027188972716447973,0.0028110272835520263,0.007188972716447974,14.377945432895947,-0.14143395685112603,0.5201359285100456,8.626767259737568,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,54,0.051998458120731346,0.0,-0.026584619002698793,0.003415380997301206,0.006584619002698794,13.169238005397588,-0.11747733904610612,0.49638532012600717,7.901542803238552,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,55,0.05308246603812531,0.0,-0.025972081330674725,0.004027918669325274,0.005972081330674726,11.944162661349452,-0.12718688354827762,0.5344636576705517,7.166497596809671,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,56,0.05416283018923961,0.0,-0.025352738652505806,0.004647261347494193,0.005352738652505807,10.705477305011614,-0.10498253623889077,0.5149528435259171,6.423286383006968,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,57,0.05524010432814435,0.0,-0.024728271195345226,0.005271728804654773,0.004728271195345227,9.456542390690455,-0.10444928233971855,0.5343644494477697,5.673925434414273,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,58,0.05631524325460195,0.0,-0.02410015466688323,0.005899845333116768,0.004100154666883233,8.200309333766466,-0.08840473283251994,0.5264463674470603,4.920185600259879,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,59,0.05738934720729371,0.0,-0.023469791305677654,0.006530208694322345,0.003469791305677655,6.93958261135531,-0.09103601097689633,0.5512152844249573,4.163749566813186,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,60,0.058462741284782585,0.0,-0.022839037287049686,0.007160962712950313,0.002839037287049687,5.678074574099374,-0.06569398519210057,0.5269213005983963,3.406844744459624,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,61,0.05953708230131193,0.0,-0.022208990920829858,0.007791009079170141,0.0022089909208298595,4.417981841659719,-0.07883089395159602,0.5701310911388453,2.650789104995831,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,62,0.06061257736927747,0.0,-0.021581586591189236,0.008418413408810763,0.0015815865911892376,3.163173182378475,-0.04568680391707626,0.5292202791760678,1.8979039094270849,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,63,0.06169047460040273,0.0,-0.020958123890690274,0.009041876109309725,0.000958123890690275,1.9162477813805499,-0.05516170371777767,0.5858161457844622,1.1497486688283298,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,64,0.06292191635876195,0.0,-0.021137492266398595,0.008862507733601404,0.0011374922663985963,2.2749845327971925,-0.051348792131479824,0.5341167845308373,1.3649907196783155,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,65,0.0641519521271409,0.0,-0.02132500125273806,0.00867499874726194,0.0013250012527380606,2.650002505476121,-0.04570910623364732,0.5695357077123377,1.5900015032856727,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,66,0.06538093208220641,0.0,-0.021520594929153182,0.008479405070846817,0.0015205949291531833,3.0411898583063666,-0.04509747030371034,0.5634517696082341,1.8247139149838199,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,67,0.0666084043015751,0.0,-0.02172407848213177,0.00827592151786823,0.0017240784821317707,3.4481569642635415,-0.04780948154875014,0.5402844502416227,2.068894178558125,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,68,0.06783486247006999,0.0,-0.02193538647960995,0.008064613520390049,0.0019353864796099515,3.8707729592199027,-0.04006510327729499,0.5782352807075728,2.3224637755319417,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,69,0.06905958740693277,0.0,-0.022154224692227883,0.007845775307772116,0.002154224692227884,4.308449384455768,-0.04541906886256691,0.5415460700450095,2.585069630673461,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,70,0.07028343272959627,0.0,-0.022380554886009863,0.007619445113990136,0.0023805548860098644,4.761109772019729,-0.040656135401608104,0.5620803909172006,2.8566658632118376,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,71,0.07150544677830652,0.0,-0.022613988760347502,0.007386011239652497,0.002613988760347503,5.227977520695006,-0.03856180625058715,0.5669099129255498,3.136786512417004,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,72,0.07272655492444362,0.0,-0.02285446848647159,0.007145531513528407,0.002854468486471593,5.708936972943186,-0.0443336570166674,0.5329720130293557,3.4253621837659116,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,73,0.07394598147209876,0.0,-0.023101589210895526,0.006898410789104473,0.003101589210895527,6.203178421791054,-0.03246424780603078,0.5867409480563616,3.721907053074632,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,74,0.07516425974107842,0.0,-0.02335518222314047,0.006644817776859529,0.0033551822231404713,6.710364446280943,-0.04291798580485735,0.5315045339934277,4.026218667768566,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,75,0.07638125395159584,0.0,-0.02361492891533887,0.006385071084661128,0.0036149289153388723,7.229857830677744,-0.03452264153252485,0.5671951493604184,4.337914698406647,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,76,0.07759687120804562,0.0,-0.02388049601415259,0.006119503985847409,0.003880496014152591,7.760992028305182,-0.03505355176982448,0.560026332781385,4.656595216983109,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,77,0.07881137105032802,0.0,-0.024151610489459224,0.005848389510540775,0.004151610489459225,8.30322097891845,-0.03789548375466383,0.5433938247151187,4.98193258735107,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,78,0.08002467185800571,0.0,-0.02442790814655875,0.0055720918534412495,0.004427908146558751,8.8558162931175,-0.03142716181096728,0.5679960197745693,5.3134897758705,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,79,0.08123685707244986,0.0,-0.02470904462067201,0.005290955379327989,0.004709044620672011,9.418089241344022,-0.03512976758113664,0.5477731882835724,5.650853544806413,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
3,0.09999913898234475,80,0.08245448273550408,0.0,-0.024991605117844137,0.005008394882155862,0.004991605117844139,9.983210235688277,-0.031725291974071576,0.5604190818727512,5.989926141412966,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,38,0.03801422449737674,0.0,-0.020751217345237206,0.009248782654762793,0.0007512173452372071,1.5024346904744141,-0.00014101710064468506,9.452737092651658e-06,0.9014608142846484,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,39,0.03799167256531628,0.0,-0.021997878109654596,0.008002121890345402,0.0019978781096545977,3.9957562193091953,-0.0047617977877990915,4.1817539354318426e-05,2.397453731585517,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,40,0.03796592122486842,0.0,-0.023244513625253597,0.006755486374746402,0.003244513625253598,6.489027250507196,0.0011192404731994589,1.164166417783142e-05,3.8934163503043178,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,41,0.037939283736993644,0.0,-0.024491109732375293,0.005508890267624706,0.004491109732375294,8.982219464750589,-0.005706559971726535,7.558879628304052e-05,5.389331678850353,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,42,0.037914074479066945,0.0,-0.025737741925385575,0.004262258074614424,0.0057377419253855765,11.475483850771154,0.0007036579734281041,1.7481046594561255e-05,6.885290310462692,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,43,0.037892606327246295,0.0,-0.02698443357510026,0.0030155664248997377,0.0069844335751002625,13.968867150200525,-0.003956969070677035,4.3974674648185064e-05,8.381320290120314,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,44,0.03787670174807481,0.0,-0.02823124619742151,0.0017687538025784877,0.008231246197421513,16.462492394843025,-0.0006060836441158364,1.3548062830449439e-05,9.877495436905814,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,45,0.03786794327910057,0.0,-0.029478212677123916,0.0005217873228760828,0.009478212677123917,18.956425354247834,-0.0036571490901524156,7.873132313221782e-05,11.3738552125487,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,46,0.03786870566754765,0.0,-0.030725265685622435,0.0007252656856224365,0.009274734314377564,18.54946862875513,0.0007986289388227598,0.00018845348585052715,11.129681177253078,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,47,0.037888632106704796,0.0,-0.0319754272726041,0.001975427272604101,0.0080245727273959,16.049145454791798,0.0034798084919907715,0.0006461157716098205,9.629487272875078,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,48,0.03890523445006377,0.0,-0.03125645134377862,0.0012564513437786223,0.008743548656221378,17.487097312442756,-0.0030642910225459202,0.0005145390921001726,10.492258387465654,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
4,0.133332185309793,49,0.03990723397454445,0.0,-0.03051713193891561,0.0005171319389156125,0.009482868061084388,18.965736122168774,-0.003637457148934886,0.007672289881254277,11.379441673301264,0.025,0.0,-0.03,0.0,1.0,0.0,0.01
