frame_idx,time,node_idx,node_x,node_y,node_z,radial_dist,overlap,normal_force,normal_velocity,tangential_speed,friction_force,cyl_center_x,cyl_center_y,cyl_center_z,cyl_axis_x,cyl_axis_y,cyl_axis_z,cyl_radius
0,0.0,0,0.0,0.0,-0.018020026396194315,0.011979973603805684,0.0030200263961943155,6.040052792388631,0.0,0.0,3.6240316754331787,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
0,0.0,1,0.0011262516497621447,0.0,-0.017477755964206688,0.012522244035793311,0.0024777559642066883,4.955511928413377,0.0,0.0,2.973307157048026,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
0,0.0,2,0.0022525032995242894,0.0,-0.01693548553221906,0.013064514467780938,0.0019354855322190612,3.8709710644381223,0.0,0.0,2.3225826386628734,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
0,0.0,3,0.003378754949286434,0.0,-0.016393215100231433,0.013606784899768565,0.001393215100231434,2.786430200462868,0.0,0.0,1.6718581202777207,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
0,0.0,4,0.004505006599048579,0.0,-0.015850944668243806,0.014149055331756193,0.0008509446682438068,1.7018893364876138,0.0,0.0,1.0211336018925683,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
0,0.0,5,0.005631258248810724,0.0,-0.015308674236256179,0.01469132576374382,0.00030867423625617965,0.6173484725123592,0.0,0.0,0.3704090835074155,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,0,0.0,0.0,-0.018020026396194315,0.011979973603805684,0.0030200263961943155,6.040052792388631,0.0,0.0,3.6240316754331787,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,1,0.0011209298833883706,0.0,-0.01748070163394338,0.012519298366056617,0.0024807016339433823,4.961403267886764,0.010764469690178611,0.02249674759344528,2.976841960732058,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,2,0.0022426762146371656,0.0,-0.016942095296767337,0.013057904703232662,0.0019420952967673377,3.8841905935346754,-0.01025377224839685,0.021190330938805846,2.3305143561208053,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,3,0.0033641053654177664,0.0,-0.016404661251996862,0.013595338748003137,0.0014046612519968624,2.809322503993725,-0.0022879479389697204,0.004679122397785736,1.685593502396235,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,4,0.004486806818214612,0.0,-0.015867543683030814,0.014132456316969185,0.0008675436830308143,1.7350873660616286,0.012686903863546093,0.02655517986257651,1.041052419636977,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
1,0.033332683012502744,5,0.005608985491539223,0.0,-0.01533150592873976,0.01466849407126024,0.00033150592873975974,0.6630118574795195,-0.009838231792064526,0.020709885551760867,0.3978071144877117,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,0,0.0,0.0,-0.018020026396194315,0.011979973603805684,0.0030200263961943155,6.040052792388631,0.0,0.0,3.6240316754331787,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,1,0.0011229653869971312,0.0,-0.017479592261473414,0.012520407738526584,0.002479592261473415,4.95918452294683,-0.0046145940130589615,0.009645517467720544,2.9755107137680983,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,2,0.0022471252757370126,0.0,-0.01694205570479643,0.013057944295203568,0.0019420557047964311,3.884111409592862,0.008649800689066156,0.018132889249284443,2.3304668457557174,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,3,0.0033728587555855822,0.0,-0.01640717161035962,0.01359282838964038,0.0014071716103596192,2.8143432207192385,-0.011694629867034219,0.024751077787981794,1.688605932431543,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,4,0.004499622016575625,0.0,-0.015875127486017288,0.01412487251398271,0.0008751274860172888,1.7502549720345775,0.013262112205888693,0.027998938379247326,1.0501529832207463,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,5,0.005627835298921874,0.0,-0.015345646252036467,0.014654353747963532,0.0003456462520364679,0.6912925040729357,-0.011659437553694101,0.02508111002805976,0.41477550244376143,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,42,0.03885964439433746,0.0,-0.015418414303544372,0.014581585696455627,0.00041841430354437256,0.8368286070887452,0.007012218975991034,0.003326447644824753,0.5020971642532471,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,43,0.03914619547395611,0.0,-0.016631180713637617,0.013368819286362382,0.0016311807136376172,3.262361427275234,-0.002020032433276061,0.0013379756910704352,1.9574168563651404,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,44,0.039433387561707514,0.0,-0.017843744518154996,0.012156255481845003,0.002843744518154997,5.6874890363099935,0.003723788529927298,0.003001385707977773,3.412493421785996,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,45,0.03972304766513255,0.0,-0.0190557745707039,0.0109442254292961,0.004055774570703899,8.111549141407798,0.0023704512805695368,0.0031795303037871056,4.866929484844678,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,46,0.04001585039488762,0.0,-0.020267066397054313,0.009732933602945686,0.005267066397054314,10.534132794108627,0.0012750849765663735,0.0030115178546726833,6.320479676465176,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
2,0.06666536602500549,47,0.04032058405818133,0.0,-0.021478418343923743,0.008521581656076256,0.006478418343923743,12.956836687847487,0.002116672922487157,0.002022017404578317,7.774102012708491,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
