frame_idx,time,node_idx,node_x,node_y,node_z,radial_dist,overlap,normal_force,normal_velocity,tangential_speed,friction_force,cyl_center_x,cyl_center_y,cyl_center_z,cyl_axis_x,cyl_axis_y,cyl_axis_z,cyl_radius
10,0.3333326879222919,80,0.042326813463832096,0.0,-0.015278264093055691,0.014721735906944308,0.0002782640930556919,0.5565281861113838,-0.3057745980489842,0.06027024023834617,0.33391691166683024,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
11,0.3666659567145211,77,0.0386685279004993,0.0,-0.01579397060603767,0.01420602939396233,0.0007939706060376694,1.587941212075339,-0.15140448787776886,0.035450412405616596,0.9527647272452033,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
11,0.3666659567145211,78,0.039008154058580144,0.0,-0.01699358188964219,0.013006418110357808,0.001993581889642191,3.987163779284382,0.4152267307699949,0.119888673451013,2.392298267570629,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
11,0.3666659567145211,79,0.039327683500209376,0.0,-0.018195924596428478,0.01180407540357152,0.003195924596428479,6.391849192856958,-0.5820852813147915,0.15058568401840794,3.8351095157141746,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
11,0.3666659567145211,80,0.03965630111363646,0.0,-0.019403703098120676,0.010596296901879323,0.004403703098120677,8.807406196241354,0.6528515430517207,0.18402734943721935,5.2844437177448125,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
12,0.39999922550675027,77,0.03834334790779587,0.0,-0.015324271463562593,0.014675728536437406,0.0003242714635625938,0.6485429271251876,0.3986493986940963,0.12920314794762683,0.38912575627511253,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
12,0.39999922550675027,78,0.038676428623852045,0.0,-0.01652592488109102,0.013474075118908978,0.001525924881091021,3.051849762182042,0.022308032765664357,0.0048346450175017095,1.8311098573092253,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
12,0.39999922550675027,79,0.03898760911701733,0.0,-0.017723008353417842,0.012276991646582157,0.0027230083534178426,5.446016706835685,-0.30474769233303334,0.08360792565569201,3.267610024101411,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
12,0.39999922550675027,80,0.039312730553777896,0.0,-0.018943317244620075,0.011056682755379924,0.003943317244620076,7.886634489240151,0.48973627467695735,0.12670917426814138,4.731980693544091,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
13,0.43333249429897946,77,0.038182716123187736,0.0,-0.015077046999339455,0.014922953000660544,7.704699933945569e-05,0.15409399867891138,-0.734745128802284,0.2046830251429276,0.09245639920734683,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
13,0.43333249429897946,78,0.03850840574151309,0.0,-0.016285872141064677,0.013714127858935322,0.0012858721410646777,2.5717442821293552,-0.9912203288694941,0.2560073071655528,1.5430465692776132,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
13,0.43333249429897946,79,0.03880744207026044,0.0,-0.01747103387507267,0.012528966124927328,0.0024710338750726715,4.942067750145343,2.338922897405296,0.5713972995352504,2.9652406500872055,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
13,0.43333249429897946,80,0.039128626550545796,0.0,-0.018714163390753623,0.011285836609246376,0.0037141633907536234,7.428326781507247,-2.6778851648057485,0.7196198810023337,4.456996068904348,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
14,0.46666576309120866,77,0.038158009727200966,0.0,-0.015034098903333185,0.014965901096666814,3.40989033331858e-05,0.0681978066663716,-1.584416784978461,0.5197771845298697,0.04091868399982296,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
14,0.46666576309120866,78,0.038478228168102147,0.0,-0.01622714567146994,0.013772854328530058,0.001227145671469941,2.4542913429398823,-3.2284322258946876,0.7928323012283561,1.4725748057639294,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
14,0.46666576309120866,79,0.038793895761731284,0.0,-0.01748542627379765,0.01251457372620235,0.00248542627379765,4.9708525475953005,7.101717127158981,1.863371512732886,2.9825115285571804,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
14,0.46666576309120866,80,0.03908736831228294,0.0,-0.01862778495904099,0.011372215040959009,0.003627784959040991,7.2555699180819815,-8.89876449999452,2.225164930468514,4.353341950849189,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
15,0.49999903188343786,77,0.03818960794472885,0.0,-0.015091168660455468,0.01490883133954453,9.116866045546894e-05,0.18233732091093788,-1.74655878621066,0.4368615013426518,0.10940239254656273,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
15,0.49999903188343786,78,0.03850833797868211,0.0,-0.016290200550622837,0.013709799449377162,0.0012902005506228373,2.5804011012456747,-2.5864905940517198,0.6949035061608173,1.5482406607474049,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
15,0.49999903188343786,79,0.03878736149373203,0.0,-0.017407349547075304,0.012592650452924695,0.002407349547075305,4.81469909415061,5.923053849463205,1.3320159688450934,2.8888194564903658,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
15,0.49999903188343786,80,0.039139999295414396,0.0,-0.018783850874811,0.011216149125189,0.0037838508748109997,7.567701749622,-6.219831432629485,1.7698840310153263,4.5406210497732,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
16,0.5333323006756671,77,0.038385637385380485,0.0,-0.015127528232897921,0.014872471767102078,0.00012752823289792145,0.2550564657958429,5.842276856733143,1.6713183872502604,0.15303387947750574,0.025,0.0,-0.03,0.0,1.0,0.0,0.015
